Title,Price,Bedrooms,Square Feet,Full Address,monthly,apartment,cats are OK - purrr,dogs are OK - wooof,laundry on site,air conditioning,off-street parking,EV charging,w/d in unit,carport,no smoking,attached garage,detached garage,laundry in bldg,Fee Needed To Apply,wheelchair accessible,no parking,furnished,street parking,no laundry on site,house,w/d hookups,date_added
1 Bedroom 1 Bath in West L.A./Culver City + Granite + BBQ/Picnic Area,"$2,399",1br,650,"3230 Overland Avenue, Culver City, CA 90034",1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
"Microwave, Free Weights, Disposal, Dishwasher","$2,400",1br,850,"3420 Sepulveda Blvd, Los Angeles, CA 90034",1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
1 Bedroom in Westwood ~ Ceiling Fans  ~ Extra Storage ~ Call Now!,"$2,695",1br,600,"433 Kelton Avenue, West Los Angeles, CA 90024",1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
West Los Angeles 1 Bedroom 1 Bath | Covered Parking | Air Conditioning,"$2,400",1br,700,"1737 Stoner Avenue, Los Angeles, CA 90025",1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
"Low flow water fixtures, Greywater irrigation system","$3,585",1br,646,"1625 Lincoln Blvd, Santa Monica, CA 90404",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,2024-04-05
1 Bedroom Suite in Westwood Village * Air Conditioning * Close to UCLA,"$2,895",1br,650,"1033 Hilgard Avenue, Los Angeles, CA 90024",1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
"Controlled Access, 1 BD, Situated in Santa Monica!","$2,471",1br,382,"1447 Lincoln Blvd, Santa Monica, CA 90401",1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
1 Bedroom in Marina Del Rey | Balcony | A/C | Fitness Center,"$2,895",1br,750,"415 Washington Boulevard, Venice, CA 90292",1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
Quartz ^ SPECIALS ^ Vinyl Floors ^ 1 Bedroom in West Los Angeles,"$2,350",1br,700,"4111 Mclaughlin Avenue, Los Angeles, CA 90066",1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
1+1 in West Los Angeles || Stainless Steel Appliances,"$2,895",1br,700,"1801 Federal Avenue, Los Angeles, CA 90025",1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
"1 Bedroom Apartment with Lots of Closet Space, Pet Friendly!","$2,588",1br,745,"3740 Keystone Av, Los Angeles, CA 90034",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
Vinyl Plank Flooring + 2 Weeks Free + 1 Bedroom 1 Bath in Palms,"$1,900",1br,550,"3258 Overland Avenue, Palms, CA 90034",1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
"1B/1B, Santa Monica CA, Central A/C and heat.","$4,395",1br,801,"210 Santa Monica Blvd, Santa Monica, CA 90401",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,2024-04-05
Beautiful one-bedroom apartment with balcony!,"$2,750",1br,650,"1505 9th Street, Apt. 206, Santa Monica, CA 90401",1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
"!! SS Appliances, Gym, Specials | 1 Bedroom in Westwood !!","$3,395",1br,700,"870 Hilgard Avenue, Los Angeles, CA 90024",1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,2024-04-05
YOUR NEW HOME AWAITS: MOVE-IN DISCOUNTS + DROPPED PRICES!,"$2,800",1br,665,"11411Rochester Avenue, Los Angeles, CA 90025",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
"Assigned Parking, Garage + Gated Access, Tour Today, Dishwasher","$2,907",1br,701,"1920 Sawtelle Ave, Los Angeles, CA 90025",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
UNBEATABLE DEAL: REDUCED PRICES ON STYLISH APARTMENTS!,"$2,800",1br,682,"11400 Rochester Avenue, Los Angeles, CA 90025",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
"Private Balconies, Elfa Closet System, Seating Areas","$2,471",1br,382,"1447 Lincoln Blvd, Santa Monica, CA 90401",1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
Move In Special! 1BR/1BA Completely Remodeled w/ Private Patio!,"$2,495",1br,700,"10914 Rose Avenue, Los Angeles, CA 90034",1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,2024-04-05
"Cozy Gas Fireplace*, Spa, Hardwood Floors*, Garbage Disposal","$2,289",1br,803,"3516 Sawtelle, Los Angeles, CA 90066",1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
1 Bedroom in the Heart of Venice + Walk-in Closet(s) + Refrigerator,"$2,895",1br,750,"237 Fourth Avenue, Venice, CA 90291",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
1 Bedroom Suite in Westwood Village + Premium Appliance Packages,"$2,995",1br,650,"1033 Hilgard Avenue, Los Angeles, CA 90024",0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
"Pet Friendly, Laundry on Site, 360 Degree views from Rooftop Lounge","$2,588",1br,745,"3740 Keystone Av, Los Angeles, CA 90034",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
WEST LOS ANGELES 1 Bedroom 1 BA w/ SS Appliances - Air Conditioning,"$2,400",1br,700,"1737 Stoner Avenue, Los Angeles, CA 90025",1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
Vibrant One Bedroom Apartment - A Higher Quality of Living.,"$3,090",1br,870,"550 South Barrington Avenue, Los Angeles, CA 90049",1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
"Dishwasher, Garbage Disposal, Assigned Parking, Tech Ready","$2,907",1br,701,"1920 Sawtelle Ave, Los Angeles, CA 90025",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
"Walk to the Promenade, Main St, and the Beach! Bay on 6th Apartments","$2,849",1br,672,None listed,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
✨ Furnished Co-Living Near UCLA * SPECIALS * Utilities Included ✨,"$1,795",1br,199,"Butler Avenue, Los Angeles, CA 90025",1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,2024-04-05
"Quartz Countertops, Kitchen Features, Energy star appliances","$3,964",1br,648,"1625 Lincoln Blvd, Santa Monica, CA 90404",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,2024-04-05
Beautiful One Bedroom Apartment - Life Just Got Better.,"$3,082",1br,870,"550 South Barrington Avenue, Los Angeles, CA 90049",1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
"Laundry Facility, Gase Range, Garbage Disposal, New/Renovated Interior","$2,500",1br,600,"1521 17TH STREET, Santa Monica, CA 90404",1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,2024-04-05
"🎓 1 Month Free, Quartz Counters, Furnished Co-Living Near UCLA 🎓","$1,795",1br,199,"Butler Avenue, Los Angeles, CA 90025",1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,2024-04-05
"Beautiful Landscaping, Granite/Quartz Countertops, Trendy Cabinetry","$2,307",1br,687,"12427 W Jefferson Blvd, Los Angeles, CA 90066",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
"Cozy Fireplaces, Convenient Public Transit Access, Covered Parking","$2,272",1br,647,"12427 W Jefferson Blvd, Los Angeles, CA 90066",1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,2024-04-05
1 Bedroom 1 Bath in West Los Angeles ^ Close to UCLA ^ SPECIALS!,"$2,675",1br,310,"1901 Overland Avenue, West Los Angeles, CA 90025",1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,2024-04-05
1 Bedroom Westwood Adjacent ^ W/D ^ SPECIALS ^ Brand New Community,"$3,433",1br,717,"11916 West Pico Boulevard, Los Angeles, CA 90064",1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
★ 1 Bedroom in West Los Angeles + Vinyl Plank Flooring + Fireplace ★,"$2,595",1br,800,"1709 South Westgate Avenue, West Los Angeles, CA 90025",1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
1 Bedroom 1 BA in Mar Vista - SS Appliances - Newly Remodeled,"$2,350",1br,695,"3749 McLaughlin Avenue, West Los Angeles, CA 90066",1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
WEST LOS ANGELES 1 Bedroom + Spacious + Virtual Tour + Dog-Friendly,"$2,325",1br,700,"1323 Federal Avenue, West Los Angeles, CA 90025",1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
"Rooftop Deck, New Construction, Beautiful Landscaping","$2,850",1br,,"11701 Gateway Blvd., Los Angeles, CA 90064",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,2024-04-05
"Covered Parking, Efficient Appliances, Gated Access","$3,184",1br,645,"10959 Rochester Avenue, Los Angeles, CA 90024",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,2024-04-05
"Quartz countertops, 24-hour emergency maintenance","$3,170",1br,527,"1641 Lincoln Blvd, Santa Monica, CA 90404",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,2024-04-05
"Natural Gas Range/Oven, Trendy Cabinetry, Disposal, Cozy Fireplaces","$2,272",1br,647,"12427 W Jefferson Blvd, Los Angeles, CA 90066",1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,2024-04-05
Beautiful Studio Apartment - Service with a Lifestyle.,"$3,082",1br,870,"550 South Barrington Avenue, Los Angeles, CA 90049",1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
Your Dream 1 Bedroom Apartment in Santa Monica Awaits!,"$3,140",1br,600,"1548 6th St, Santa Monica, CA 90401",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
Bright Large 1 +1 w/ Private Balcony ~ Wood Floors ~ Granite Counterto,"$2,625",1br,,"1951 FRANK ST, santa monica, CA 90404",1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
"1 Bedroom with Parking Included, Pet Friendly!","$2,648",1br,745,"3740 Keystone Av, Los Angeles, CA 90034",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
"Absolute Must See, Tour Today, Minutes to the Beach","$3,715",1br,773,"1519 6th Street, Suite 100, Santa Monica, CA 90401",1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,2024-04-05
DON'T WAIT! Get One Month FREE Rent on Your New Lease!,"$2,918",1br,682,None listed,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
"24-Hour Laundry Facility On-Site, Private Balconies, 1BD 1BA","$2,471",1br,382,"1447 Lincoln Blvd, Santa Monica, CA 90401",1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
"Very spacious 1BR/BA w/views, garden, natural light, parking, laundry","$2,500",1br,,None listed,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
Beautiful One Bedroom Apartment - Life Just Got Better.,"$3,082",1br,870,"550 South Barrington Avenue, Los Angeles, CA 90049",1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
Bright & Spacious 1BR Rental in Santa Monica - Don't Miss Out!,"$3,430",1br,616,"1548 6th St, Santa Monica, CA 90401",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
Style and Luxury at Tribeca Urban Apartments. 1 bed / 1 bath / 720 sq ft!,"$3,360",1br,720,"4108 Del Rey Ave, Marina del Rey, CA 90292",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,2024-04-05
1bed/1bath apt,"$2,000",1br,,None listed,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
Charming 1 Bedroom Apartment in Santa Monica - Prime Location!,"$3,657",1br,650,"1548 6th St, Santa Monica, CA 90401",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
"1/bd, Controlled Access, 24-Hour Laundry Facility On-Site","$2,471",1br,382,"1447 Lincoln Blvd, Santa Monica, CA 90401",1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
"One Bedroom Apt! Available Now! $1,500 Visa Gift Card Special!","$2,550",1br,583,"3755 INGLEWOOD BLVD, Los Angeles, CA 90066",1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,2024-04-05
Spacious Walk-In Showers with Glass Sliding Doors,"$3,390",1br,800,"10959 Rochester Avenue, Los Angeles, CA 90024",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,2024-04-05
ACT FAST! One Month FREE Rent on Select Apartments!,"$2,864",1br,665,None listed,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
"Bike Storage, On-Site Retail, Washer/Dryer, Patio/Balcony","$6,497",1br,1228,"512 Rose Avenue, Venice, CA 90291",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,2024-04-05
"Controlled Access/Gated, Pool, Night Patrol","$2,585",1br,810,"3767 Clarington Ave, Los Angeles, CA 90034",1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
"Walk to the Promenade, Main St, and the Beach! Bay on 6th Apartments","$2,849",1br,672,None listed,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
"Emergency Maintenance, Controlled Access","$2,471",1br,382,"1447 Lincoln Blvd, Santa Monica, CA 90401",1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
"Covered Gated Parking, High Ceilings, 1 bedroom","$2,870",1br,575,"1720 Pacific Ave, Venice, CA 90291",1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
1 Bedroom in Westwood ^ Gated Access ^ Extra Storage ^ Call Now!,"$2,695",1br,600,"433 Kelton Avenue, Los Angeles, CA 90024",1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
"In Santa Monica, Internet and cable ready, 1bd 1ba","$3,595",1br,,"210 Santa Monica Blvd, Santa Monica, CA 90401",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,2024-04-05
"Internet and cable ready, Situated in Santa Monica!, 1 BD","$3,595",1br,,"210 Santa Monica Blvd, Santa Monica, CA 90401",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,2024-04-05
"Elevator Access, Seating Areas, Controlled Access","$2,471",1br,382,"1447 Lincoln Blvd, Santa Monica, CA 90401",1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
"Courtesy Patrol, Elfa Closet System","$2,471",1br,382,"1447 Lincoln Blvd, Santa Monica, CA 90401",1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
"1 Bedroom Suite Plus Loft in West Los Angeles, Spa/Hot Tub, Sauna","$3,045",1br,800,"2600 Overland Avenue, West Los Angeles, CA 90064",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
"1+1, Reno, Granite countertops, Modern plank flooring","$2,737",1br,800,"233 South Barrington Avenue, Los Angeles, CA 90049",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
1 Bedroom in West Los Angeles ^ Balcony ^ Vinyl Plank Floors,"$2,400",1br,700,"1737 Stoner Avenue, Los Angeles, CA 90025",1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
1 Bedroom 1 BA in Westwood Village ~ Rooftop Fitness Center ~ Pool,"$3,695",1br,750,"1033 Hilgard Avenue, Westwood Village / Close to UCLA, CA 90024",1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,2024-04-05
1 Bedroom in Westwood ^ Gated Access ^ Extra Storage ^ Huge Closets,"$2,695",1br,600,"433 Kelton Avenue, West Los Angeles, CA 90024",1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
1+1 in West Los Angeles | Plank Floors | SS Appliances,"$2,895",1br,700,"1801 Federal Avenue, Los Angeles, CA 90025",1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
"Newly Renovated, City Beach Town Galore, Beautiful Summer Vibes","$3,254",1br,852,"1519 6th Street, Suite 100, Santa Monica, CA 90401",1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,2024-04-05
Beach Getaway 1BR Bungalow 2 Mi to Santa Monica Beach-UCLA & Freeways,"$1,120",1br,,None listed,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,2024-04-05
"1+1, Granite countertops, Patio, Ceiling fan in the dining area","$2,737",1br,800,"233 South Barrington Avenue, Los Angeles, CA 90049",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
Near the Promenade 1 bedroom available !,"$2,471",1br,382,"1447 Lincoln Blvd, Santa Monica, CA 90401",1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
"Los Angeles CA, 1/BD 1/BA, Elevator","$2,585",1br,810,"3767 Clarington Ave, Los Angeles, CA 90034",1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
"Stainless Steel Appliances, Rooftop BBQ and Lounge!","$2,648",1br,745,"3740 Keystone Av, Los Angeles, CA 90034",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
"Garbage Disposal, Courtyard Seating, Laundry Facility","$2,842",1br,664,"1920 Sawtelle Ave, Los Angeles, CA 90025",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
Very nice upgraded 1 bedroom 1 bathroom,"$2,645",1br,,None listed,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
"Lots of Closet Space, Pet Friendly, Central A/C and Heat","$2,648",1br,745,"3740 Keystone Av, Los Angeles, CA 90034",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
Remodeled 1 Bedroom + Den in Westside/Palms - Heated Pool & Spa,"$2,850",1br,855,"3700 S Sepulveda Blvd., Los Angeles, CA 90034",1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
"Walk in closets, Stylish plank wood flooring, 1B/1B","$4,395",1br,801,"210 Santa Monica Blvd, Santa Monica, CA 90401",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,2024-04-05
"Some Paid Utilities, Garbage Disposal, Hardwood Flooring, Gase Range","$2,500",1br,600,"1521 17TH STREET, Santa Monica, CA 90404",1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,2024-04-05
"Elfa Closet System, Seating Areas, Courtesy Patrol","$2,471",1br,382,"1447 Lincoln Blvd, Santa Monica, CA 90401",1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2024-04-05
